time,Alumni_Hall_PCHWS_T value,CAFE_103_Indoor_Unit_50 localSetpoint,AHU_1 outdoorAirTemp,AHU_1 supplyAirTemp,AHU_1 supplyAirTempSetpoint,WeatherDataProfile humidity,MEMORIAL_HALL_202_Indoor_Unit_67 localSetpoint,Alumni_Hall_PCHW_Flow value,HW_BTU_METER currentKbtuDeltaReading,EXERCISE_ROOM_002_Indoor_Unit_1 localSetpoint,CORRIDOR_302_Indoor_Unit_30 localSetpoint,COORIDOR_006A_Indoor_Unit_34 localSetpoint,OFFICE_305_Indoor_Unit_74 localSetpoint,CHW_BTU_METER currentKbtuDeltaReading,HWSP_STPT value,CORRIDOR_108_Indoor_Unit_60 localSetpoint,MEETING_117A_Indoor_Unit_63 localSetpoint,HWS_T value,HX_Valve_1 valvePosition,OFFICE_115_Indoor_Unit_77 localSetpoint,CORRIDOR_203_Indoor_Unit_64 localSetpoint,TUTORING_010_Indoor_Unit_10 localSetpoint,ElectricMeterProfile currentKbtuDeltaReading,HWR_T value,CLASS_ROOM_201_Indoor_Unit_100 localSetpoint,LOUNGE_100_Indoor_Unit_40 localSetpoint,Hot_Water_Flow_AI_2 value,READING_ROOM_206_Indoor_Unit_108 localSetpoint,WRITING_STUDIO_113_Indoor_Unit_20 localSetpoint
2020-10-05 19:45:00+00:00,41.5380516052246,0.0,66.38484954833984,70.34505462646484,69.71675872802734,41.89623260498047,0.0,13.8344488143921,0.0,0.0,0.0,0.0,0.0,12.48695182800293,95.1564559936523,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,0.0,96.6965866088867,0.0,0.0,0.0,0.0,0.0
2020-10-05 19:50:00+00:00,41.8444366455078,0.0,66.38484954833984,70.6439437866211,70.11000061035156,41.41335678100586,0.0,15.2711896896362,0.0,0.0,0.0,0.0,0.0,12.660441398620605,94.7503662109375,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,0.0,96.6965866088867,0.0,0.0,0.0,0.0,0.0
2020-10-05 19:55:00+00:00,41.8444366455078,0.0,66.38484954833984,70.6439437866211,69.9410400390625,41.41335678100586,0.0,16.4355869293213,0.0,0.0,0.0,0.0,0.0,11.067638397216797,94.3496246337891,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,41.8055534362793,96.6965866088867,0.0,0.0,0.0,0.0,0.0
2020-10-05 20:00:00+00:00,41.8444366455078,0.0,66.70525360107422,70.6439437866211,70.55286407470703,41.22446060180664,0.0,14.2687692642212,0.0,0.0,0.0,0.0,0.0,11.213606834411621,94.3496246337891,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,0.0,96.9966735839844,0.0,0.0,0.0,0.0,0.0
2020-10-05 20:05:00+00:00,41.8444366455078,0.0,66.38581085205078,70.6439437866211,70.5256576538086,41.22446060180664,0.0,15.5464563369751,0.0,0.0,0.0,0.0,0.0,11.728948593139648,93.927604675293,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,0.0,96.9966735839844,0.0,0.0,0.0,0.0,0.0
2020-10-05 20:10:00+00:00,41.5336875915527,0.0,66.38581085205078,70.6439437866211,70.5523681640625,40.3961296081543,0.0,14.1842594146729,0.0,0.0,0.0,0.0,0.0,12.330511093139648,93.927604675293,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,41.087364196777344,96.9966735839844,0.0,0.0,0.0,0.0,0.0
2020-10-05 20:15:00+00:00,41.5336875915527,0.0,66.38581085205078,70.6439437866211,70.78516387939453,40.3961296081543,0.0,13.9773283004761,0.0,0.0,0.0,0.0,0.0,12.786724090576172,94.798469543457,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,0.0,96.9966735839844,0.0,0.0,0.0,0.0,0.0
2020-10-05 20:20:00+00:00,41.8650588989258,0.0,66.0381851196289,70.6439437866211,71.4268798828125,40.0727424621582,0.0,13.5517148971558,0.0,0.0,0.0,0.0,0.0,13.83725357055664,94.3798522949219,0.0,0.0,99.0819702148438,0.0,0.0,0.0,0.0,0.0,96.9966735839844,0.0,0.0,0.0,0.0,0.0
