time,Alumni_Hall_PCHWS_T value,CAFE_103_Indoor_Unit_50 localSetpoint,AHU_1 outdoorAirTemp,AHU_1 supplyAirTemp,AHU_1 supplyAirTempSetpoint,WeatherDataProfile humidity,MEMORIAL_HALL_202_Indoor_Unit_67 localSetpoint,Alumni_Hall_PCHW_Flow value,HW_BTU_METER currentKbtuDeltaReading,EXERCISE_ROOM_002_Indoor_Unit_1 localSetpoint,CORRIDOR_302_Indoor_Unit_30 localSetpoint,COORIDOR_006A_Indoor_Unit_34 localSetpoint,OFFICE_305_Indoor_Unit_74 localSetpoint,CHW_BTU_METER currentKbtuDeltaReading,HWSP_STPT value,CORRIDOR_108_Indoor_Unit_60 localSetpoint,MEETING_117A_Indoor_Unit_63 localSetpoint,HWS_T value,HX_Valve_1 valvePosition,OFFICE_115_Indoor_Unit_77 localSetpoint,CORRIDOR_203_Indoor_Unit_64 localSetpoint,TUTORING_010_Indoor_Unit_10 localSetpoint,ElectricMeterProfile currentKbtuDeltaReading,HWR_T value,CLASS_ROOM_201_Indoor_Unit_100 localSetpoint,LOUNGE_100_Indoor_Unit_40 localSetpoint,Hot_Water_Flow_AI_2 value,READING_ROOM_206_Indoor_Unit_108 localSetpoint,WRITING_STUDIO_113_Indoor_Unit_20 localSetpoint
2020-05-14 11:25:00+00:00,49.2969055175781,72.0,61.58177185058594,67.6933822631836,60.873573303222656,73.19658660888672,72.0,0.0155718578025699,0.0,72.0,72.0,72.0,70.0,0.004538028500974178,98.9406356811523,72.0,87.0,95.2928314208984,0.0,77.0,72.0,72.0,13.299160957336426,82.3401794433594,72.0,72.0,0.0,72.0,76.0
2020-05-14 11:30:00+00:00,49.2969055175781,72.0,61.8791618347168,67.6933822631836,60.873573303222656,73.19658660888672,72.0,0.0319606922566891,0.0,72.0,72.0,72.0,70.0,0.004650983028113842,98.5224456787109,72.0,87.0,95.2928314208984,0.0,77.0,72.0,72.0,0.0,82.6618347167969,72.0,72.0,0.0,72.0,76.0
2020-05-14 11:35:00+00:00,49.5992889404297,72.0,61.8791618347168,67.6933822631836,60.70455551147461,72.17741394042969,72.0,0.0153655763715506,0.0,72.0,72.0,72.0,70.0,0.0048555126413702965,98.1272735595703,72.0,87.0,95.2928314208984,0.0,77.0,72.0,72.0,0.0,82.6618347167969,72.0,72.0,0.0,72.0,76.0
2020-05-14 11:40:00+00:00,49.5992889404297,72.0,61.8791618347168,63.50679016113281,60.87518310546875,71.170166015625,72.0,0.0169090777635574,0.0,72.0,72.0,72.0,70.0,0.005385128781199455,96.7861709594727,72.0,87.0,94.9858703613281,0.0,77.0,72.0,72.0,0.0,82.6618347167969,72.0,72.0,0.0,72.0,76.0
2020-05-14 11:45:00+00:00,45.0782279968262,72.0,61.1819953918457,61.908451080322266,60.87518310546875,70.15133666992188,72.0,75.9517822265625,0.0,72.0,72.0,72.0,70.0,17.939727783203125,94.9124755859375,72.0,87.0,94.9858703613281,0.0,77.0,72.0,72.0,0.0,82.6618347167969,72.0,72.0,0.0,72.0,76.0
2020-05-14 11:50:00+00:00,44.0778503417969,72.0,61.532039642333984,59.02946853637695,60.712223052978516,70.15133666992188,72.0,10.2061758041382,0.0,72.0,72.0,72.0,70.0,34.93755340576172,93.9903564453125,72.0,87.0,94.9858703613281,0.0,77.0,72.0,72.0,0.0,82.6618347167969,72.0,72.0,0.0,72.0,76.0
2020-05-14 11:55:00+00:00,44.0778503417969,72.0,61.532039642333984,59.02946853637695,60.5377311706543,69.10991668701172,72.0,0.0388856939971447,0.0,72.0,72.0,72.0,70.0,1.89945387840271,93.9903564453125,72.0,87.0,94.9858703613281,0.0,77.0,72.0,72.0,31.228870391845703,82.6618347167969,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:00:00+00:00,44.0778503417969,72.0,62.181148529052734,59.02946853637695,60.38314437866211,69.10991668701172,72.0,0.044263519346714,0.0,72.0,72.0,72.0,70.0,0.00797479972243309,93.9903564453125,72.0,87.0,94.9858703613281,0.0,77.0,72.0,72.0,0.0,82.9825592041016,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:05:00+00:00,44.3807525634766,72.0,62.181148529052734,59.328529357910156,60.38314437866211,69.10991668701172,72.0,0.0384738519787788,0.0,72.0,72.0,72.0,70.0,0.006304234266281128,94.3757476806641,72.0,87.0,94.9858703613281,0.0,77.0,72.0,72.0,0.0,82.9825592041016,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:10:00+00:00,44.3807525634766,72.0,61.56227111816406,59.328529357910156,60.73438262939453,68.73078155517578,72.0,0.0320390090346336,0.0,72.0,72.0,72.0,70.0,0.008807003498077393,94.3757476806641,72.0,87.0,94.6828765869141,0.0,77.0,72.0,72.0,16.918350219726562,82.9825592041016,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:15:00+00:00,44.3807525634766,72.0,61.56227111816406,59.630680084228516,60.40493392944336,68.09883880615234,72.0,10.6440658569336,0.0,72.0,72.0,72.0,70.0,0.14811351895332336,94.3757476806641,72.0,87.0,94.6828765869141,0.0,77.0,72.0,72.0,0.0,82.9825592041016,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:20:00+00:00,44.3807525634766,72.0,61.87445831298828,59.63113021850586,60.00638198852539,68.09883880615234,72.0,36.0750122070313,0.0,72.0,72.0,72.0,70.0,7.19368314743042,94.3757476806641,72.0,87.0,94.6828765869141,0.0,77.0,72.0,72.0,0.0,82.9825592041016,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:25:00+00:00,44.3807525634766,72.0,62.197044372558594,58.10186004638672,59.28403091430664,67.05091094970703,72.0,29.3786373138428,0.0,72.0,72.0,72.0,70.0,14.049723625183105,94.3757476806641,72.0,87.0,94.6828765869141,0.0,77.0,72.0,72.0,17.09073257446289,82.9825592041016,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:30:00+00:00,44.3807525634766,72.0,62.81726837158203,57.801795959472656,59.131473541259766,66.03803253173828,72.0,9.22919654846191,0.0,72.0,72.0,72.0,70.0,5.151668548583984,93.6012725830078,72.0,87.0,94.6828765869141,0.0,77.0,72.0,72.0,0.0,83.3191909790039,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:35:00+00:00,44.3807525634766,72.0,63.511226654052734,58.70861053466797,59.131473541259766,65.01537322998047,72.0,9.99647998809815,0.0,72.0,72.0,72.0,70.0,3.1954286098480225,93.1983184814453,72.0,87.0,94.6828765869141,0.0,77.0,72.0,72.0,0.0,83.3191909790039,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:40:00+00:00,44.3807525634766,72.0,64.23400115966797,59.318233489990234,58.786251068115234,63.883968353271484,72.0,9.85842132568359,0.0,72.0,72.0,72.0,70.0,3.667764663696289,92.3703842163086,72.0,87.0,94.3851165771484,0.0,77.0,72.0,72.0,18.059097290039062,83.3191909790039,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:45:00+00:00,44.3807525634766,72.0,65.38810729980469,59.92403030395508,58.59305191040039,62.869537353515625,72.0,18.8852291107178,0.0,72.0,72.0,72.0,70.0,5.939558982849121,91.9630966186523,72.0,87.0,94.3851165771484,0.0,77.0,72.0,72.0,0.0,83.3191909790039,72.0,72.0,-1.00176107883453,72.0,76.0
2020-05-14 12:50:00+00:00,44.3807525634766,72.0,66.58403778076172,60.2225456237793,58.37095642089844,62.869537353515625,72.0,18.8699035644531,0.0,72.0,72.0,72.0,70.0,8.3310546875,91.1668701171875,72.0,87.0,94.3851165771484,0.0,77.0,72.0,72.0,0.0,83.6431045532227,72.0,72.0,0.0,72.0,76.0
2020-05-14 12:55:00+00:00,44.3807525634766,72.0,68.50323486328125,60.52275848388672,58.21368408203125,61.83223342895508,72.0,18.8560600280762,0.0,72.0,72.0,72.0,70.0,7.949321746826172,90.7336044311523,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,18.30968475341797,83.6431045532227,72.0,72.0,-1.05090343952179,72.0,76.0
2020-05-14 13:00:00+00:00,44.3807525634766,72.0,68.50323486328125,60.52275848388672,58.06021499633789,60.81880569458008,72.0,18.8958148956299,0.0,72.0,72.0,72.0,70.0,7.78204345703125,90.3272933959961,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,0.0,83.6431045532227,72.0,72.0,-1.01903176307678,72.0,76.0
2020-05-14 13:05:00+00:00,44.3807525634766,72.0,68.88577270507812,60.822696685791016,58.06021499633789,59.81391525268555,72.0,18.8025588989258,0.0,72.0,72.0,72.0,70.0,7.929962635040283,90.0,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,0.0,83.9460144042969,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:10:00+00:00,44.3807525634766,72.0,69.56354522705078,61.1218376159668,57.90351486206055,59.81391525268555,72.0,18.8595924377441,0.0,72.0,72.0,72.0,70.0,7.934085369110107,90.0,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,18.490665435791016,83.9460144042969,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:15:00+00:00,44.3807525634766,72.0,70.38703155517578,61.419578552246094,57.66341781616211,58.76131057739258,72.0,16.7088794708252,0.0,72.0,72.0,72.0,70.0,7.850155353546143,90.0,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,0.0,83.9460144042969,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:20:00+00:00,44.3807525634766,72.0,70.75313568115234,61.717185974121094,57.66341781616211,57.61909866333008,72.0,22.4446601867676,0.0,72.0,72.0,72.0,70.0,8.0620756149292,90.0,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,0.0,84.2451553344727,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:25:00+00:00,44.3807525634766,72.0,71.07280731201172,61.717185974121094,57.496978759765625,56.59182357788086,72.0,22.8810195922852,0.0,72.0,72.0,72.0,70.0,9.564116477966309,90.0,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,18.119287490844727,84.2451553344727,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:30:00+00:00,44.6858444213867,72.0,71.46239471435547,61.717185974121094,57.549171447753906,56.59182357788086,72.0,22.9290714263916,0.0,72.0,72.0,72.0,70.0,9.451275825500488,90.0,72.0,87.0,94.0803756713867,0.0,77.0,72.0,72.0,0.0,84.2451553344727,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:35:00+00:00,44.6858444213867,72.0,72.86453247070312,62.014957427978516,57.23640060424805,56.58689880371094,72.0,22.9259414672852,0.0,72.0,72.0,72.0,70.0,9.10128116607666,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.2451553344727,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:40:00+00:00,44.6858444213867,72.0,72.86453247070312,62.312950134277344,57.52235794067383,56.58689880371094,72.0,19.8006286621094,0.0,72.0,72.0,72.0,70.0,8.804888725280762,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,19.3546199798584,84.2451553344727,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:45:00+00:00,44.6858444213867,72.0,73.52383422851562,62.61682891845703,57.35417175292969,56.8256950378418,72.0,22.7428207397461,0.0,72.0,72.0,72.0,70.0,8.312417984008789,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.2451553344727,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:50:00+00:00,44.6858444213867,72.0,73.8810806274414,62.61682891845703,57.16379165649414,56.8256950378418,72.0,20.0115127563477,0.0,72.0,72.0,72.0,70.0,8.42711353302002,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.2451553344727,72.0,72.0,0.0,72.0,76.0
2020-05-14 13:55:00+00:00,44.6858444213867,72.0,74.68753051757812,62.91837692260742,57.16379165649414,56.3892936706543,72.0,22.3205375671387,0.0,72.0,72.0,72.0,70.0,8.615209579467773,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,26.430444717407227,84.5750732421875,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:00:00+00:00,44.6858444213867,72.0,74.68753051757812,63.215782165527344,57.73588562011719,56.3892936706543,72.0,21.625675201416,0.0,72.0,72.0,72.0,70.0,8.736380577087402,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.5750732421875,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:05:00+00:00,44.6858444213867,72.0,75.71167755126953,63.51288604736328,58.237308502197266,56.0805549621582,72.0,20.7920074462891,0.0,72.0,72.0,72.0,70.0,7.856532096862793,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.5750732421875,72.0,72.0,-1.02086794376373,72.0,76.0
2020-05-14 14:10:00+00:00,44.6858444213867,72.0,75.60205841064453,63.8154182434082,58.25021743774414,55.55466842651367,72.0,24.0148696899414,0.0,72.0,72.0,72.0,70.0,8.40332317352295,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,20.330764770507812,84.8849411010742,72.0,72.0,-1.05949425697327,72.0,76.0
2020-05-14 14:15:00+00:00,44.6858444213867,72.0,75.58444213867188,63.8154182434082,58.25021743774414,54.90688705444336,72.0,24.0304756164551,0.0,72.0,72.0,72.0,70.0,9.87401008605957,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.8849411010742,72.0,72.0,-1.07345724105835,72.0,76.0
2020-05-14 14:20:00+00:00,44.6858444213867,72.0,75.22210693359375,63.5136833190918,58.41408920288086,54.50957107543945,72.0,24.0726318359375,0.0,72.0,72.0,72.0,70.0,9.602346420288086,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.8849411010742,72.0,72.0,-1.0281263589859,72.0,76.0
2020-05-14 14:25:00+00:00,44.6858444213867,72.0,75.68934631347656,63.5136833190918,57.82122039794922,53.49800491333008,72.0,24.6049690246582,0.0,72.0,72.0,72.0,70.0,9.375186920166016,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,19.932363510131836,84.8849411010742,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:30:00+00:00,44.6858444213867,72.0,76.06645965576172,63.5136833190918,57.60816192626953,53.49800491333008,72.0,21.7256832122803,0.0,72.0,72.0,72.0,70.0,8.096899032592773,90.0,72.0,87.0,93.7767868041992,0.0,77.0,72.0,72.0,0.0,84.8849411010742,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:35:00+00:00,44.6858444213867,72.0,76.06645965576172,63.5136833190918,57.515262603759766,52.907169342041016,72.0,25.5867710113525,0.0,72.0,72.0,72.0,70.0,9.597895622253418,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,84.8849411010742,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:40:00+00:00,44.6858444213867,72.0,76.38015747070312,63.5136833190918,57.73860168457031,52.47987365722656,72.0,25.3659420013428,0.0,72.0,72.0,72.0,70.0,9.719687461853027,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,19.465991973876953,85.2075042724609,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:45:00+00:00,44.3833847045898,72.0,77.01873016357422,63.813602447509766,57.761165618896484,51.78825378417969,72.0,21.8520641326904,0.0,72.0,72.0,72.0,70.0,9.186931610107422,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.2075042724609,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:50:00+00:00,44.3833847045898,72.0,77.01873016357422,63.813602447509766,57.761165618896484,51.24245071411133,72.0,25.14621925354,0.0,72.0,72.0,72.0,70.0,9.452146530151367,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.2075042724609,72.0,72.0,0.0,72.0,76.0
2020-05-14 14:55:00+00:00,44.3833847045898,72.0,77.01873016357422,63.813602447509766,57.934410095214844,50.94976806640625,72.0,24.6256656646729,0.0,72.0,72.0,72.0,70.0,9.160679817199707,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,19.089290618896484,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:00:00+00:00,44.3833847045898,72.0,77.32302856445312,64.1107177734375,57.71588897705078,50.94976806640625,72.0,25.3015689849854,0.0,72.0,72.0,72.0,70.0,9.902575492858887,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:05:00+00:00,44.3833847045898,72.0,77.66175079345703,64.1107177734375,57.36703109741211,50.595088958740234,72.0,25.3164157867432,0.0,72.0,72.0,72.0,70.0,10.014002799987793,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:10:00+00:00,44.3833847045898,72.0,77.9803695678711,64.1107177734375,57.21328353881836,50.595088958740234,72.0,25.1163158416748,0.0,72.0,72.0,72.0,70.0,10.037158012390137,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,20.23822784423828,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:15:00+00:00,44.3833847045898,72.0,77.9803695678711,64.40858459472656,57.21328353881836,50.46310806274414,72.0,24.9821510314941,0.0,72.0,72.0,72.0,70.0,9.192752838134766,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:20:00+00:00,44.3833847045898,72.0,77.9803695678711,64.40858459472656,56.83696746826172,50.24167251586914,72.0,25.3945465087891,0.0,72.0,72.0,72.0,70.0,10.255011558532715,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:25:00+00:00,44.3833847045898,72.0,77.9803695678711,64.40858459472656,57.03422164916992,49.7993049621582,72.0,25.3233757019043,0.0,72.0,72.0,72.0,70.0,10.311624526977539,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,20.50969696044922,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:30:00+00:00,44.3833847045898,72.0,78.68217468261719,64.70600891113281,56.83842468261719,49.7993049621582,72.0,25.2031497955322,0.0,72.0,72.0,72.0,70.0,10.304465293884277,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.5130844116211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:35:00+00:00,44.6845893859863,72.0,78.38269805908203,64.70600891113281,57.00922393798828,49.23695755004883,72.0,21.6742153167725,0.0,72.0,72.0,72.0,70.0,8.998810768127441,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,0.0,85.8167953491211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:40:00+00:00,44.6845893859863,72.0,78.08321380615234,64.70600891113281,57.00922393798828,49.23695755004883,72.0,27.4761772155762,0.0,72.0,72.0,72.0,70.0,9.256354331970215,90.0,72.0,87.0,93.4751968383789,0.0,77.0,72.0,72.0,19.018455505371094,85.8167953491211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:45:00+00:00,44.6845893859863,72.0,78.09992980957031,64.70600891113281,56.64326858520508,49.14656066894531,72.0,26.3112277984619,0.0,72.0,72.0,72.0,70.0,11.167508125305176,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,85.8167953491211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:50:00+00:00,44.6845893859863,72.0,78.4239273071289,64.70600891113281,56.8078498840332,49.14656066894531,72.0,28.6832218170166,0.0,72.0,72.0,72.0,70.0,10.711393356323242,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,85.8167953491211,72.0,72.0,0.0,72.0,76.0
2020-05-14 15:55:00+00:00,44.6845893859863,72.0,79.05740356445312,64.70600891113281,56.463233947753906,48.95979690551758,72.0,24.709789276123,0.0,72.0,72.0,72.0,70.0,10.846502304077148,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,85.8167953491211,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:00:00+00:00,44.6845893859863,72.0,79.37894439697266,64.70600891113281,56.845909118652344,48.95979690551758,72.0,24.9243240356445,0.0,72.0,72.0,72.0,70.0,10.184335708618164,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.1764526367188,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:05:00+00:00,44.6845893859863,72.0,78.7446517944336,65.00420379638672,56.845909118652344,48.6216926574707,72.0,28.5966949462891,0.0,72.0,72.0,72.0,70.0,10.813458442687988,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.1764526367188,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:10:00+00:00,44.6845893859863,72.0,78.73757934570312,64.70576477050781,56.51304626464844,48.6216926574707,72.0,28.625846862793,0.0,72.0,72.0,72.0,70.0,11.152865409851074,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.1764526367188,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:15:00+00:00,44.6845893859863,72.0,79.46533203125,64.70576477050781,56.87598419189453,48.20761489868164,72.0,28.5336647033691,0.0,72.0,72.0,72.0,70.0,10.925474166870117,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.1764526367188,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:20:00+00:00,44.6845893859863,72.0,79.46533203125,64.70576477050781,57.06859588623047,48.20761489868164,72.0,24.681640625,0.0,72.0,72.0,72.0,70.0,10.045952796936035,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.1764526367188,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:25:00+00:00,44.6845893859863,72.0,79.46533203125,64.70576477050781,57.06859588623047,47.86277389526367,72.0,28.6804218292236,0.0,72.0,72.0,72.0,70.0,10.652409553527832,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,57.02956771850586,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:30:00+00:00,44.6845893859863,72.0,80.51605987548828,65.0038070678711,56.6338005065918,47.197994232177734,72.0,28.7519950866699,0.0,72.0,72.0,72.0,70.0,11.026716232299805,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:35:00+00:00,44.6845893859863,72.0,80.51605987548828,65.0038070678711,56.9298210144043,46.66550064086914,72.0,28.765645980835,0.0,72.0,72.0,72.0,70.0,11.057209014892578,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:40:00+00:00,44.6845893859863,72.0,80.8179702758789,65.30262756347656,57.064544677734375,46.66550064086914,72.0,24.5087623596191,0.0,72.0,72.0,72.0,70.0,9.946564674377441,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,19.432416915893555,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:45:00+00:00,44.6845893859863,72.0,80.8179702758789,65.30262756347656,57.25751876831055,46.18927001953125,72.0,26.158088684082,0.0,72.0,72.0,72.0,70.0,10.578507423400879,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:50:00+00:00,44.6845893859863,72.0,80.8179702758789,65.30262756347656,57.46186828613281,46.18927001953125,72.0,28.7810688018799,0.0,72.0,72.0,72.0,70.0,10.08266544342041,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,0.0,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 16:55:00+00:00,44.6845893859863,72.0,81.22279357910156,65.59980773925781,57.46186828613281,45.8770751953125,72.0,28.8383617401123,0.0,72.0,72.0,72.0,70.0,11.00007152557373,90.0,72.0,87.0,93.1763076782227,0.0,77.0,72.0,72.0,19.504480361938477,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:00:00+00:00,44.6845893859863,72.0,81.22279357910156,65.59980773925781,57.252113342285156,45.8770751953125,72.0,24.4804019927979,0.0,72.0,72.0,72.0,70.0,10.431418418884277,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,0.0,86.4749984741211,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:05:00+00:00,44.6845893859863,72.0,81.28353118896484,65.59980773925781,56.820823669433594,45.156097412109375,72.0,24.7679080963135,0.0,72.0,72.0,72.0,70.0,9.991997718811035,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,0.0,86.7950134277344,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:10:00+00:00,44.6845893859863,72.0,81.28353118896484,65.59980773925781,57.04517364501953,45.156097412109375,72.0,28.8578968048096,0.0,72.0,72.0,72.0,70.0,10.439900398254395,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,20.24559783935547,86.7950134277344,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:15:00+00:00,44.6845893859863,72.0,81.66484832763672,65.89738464355469,57.04517364501953,44.83272171020508,72.0,28.818380355835,0.0,72.0,72.0,72.0,70.0,11.403019905090332,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,0.0,86.7950134277344,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:20:00+00:00,44.6845893859863,72.0,82.07942199707031,65.89738464355469,56.89565658569336,44.83272171020508,72.0,28.7024517059326,0.0,72.0,72.0,72.0,70.0,11.269518852233887,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,0.0,86.7950134277344,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:25:00+00:00,44.6845893859863,72.0,82.39188385009766,65.89738464355469,57.11787796020508,44.58089828491211,72.0,28.3949584960938,0.0,72.0,72.0,72.0,70.0,10.943055152893066,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,19.90452003479004,86.7950134277344,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:30:00+00:00,44.6845893859863,72.0,82.41101837158203,65.89738464355469,57.17774200439453,44.13847732543945,72.0,27.8226985931397,0.0,72.0,72.0,72.0,70.0,10.019603729248047,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,0.0,86.7950134277344,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:35:00+00:00,44.6845893859863,72.0,82.7341079711914,66.19518280029297,56.919918060302734,43.82244873046875,72.0,25.9336166381836,0.0,72.0,72.0,72.0,70.0,10.735149383544922,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,0.0,86.7950134277344,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:40:00+00:00,44.6845893859863,72.0,82.42350769042969,66.19518280029297,57.5832633972168,43.82244873046875,72.0,26.9422626495361,0.0,72.0,72.0,72.0,70.0,10.548160552978516,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,20.47284507751465,87.1578216552734,72.0,72.0,0.0,72.0,76.0
2020-05-14 17:45:00+00:00,44.6845893859863,72.0,82.47261047363281,66.19518280029297,57.32132339477539,43.74776840209961,72.0,22.5603199005127,0.0,72.0,72.0,72.0,70.0,9.814570426940918,90.0,72.0,87.0,92.8785400390625,0.0,77.0,72.0,72.0,0.0,87.1578216552734,72.0,72.0,0.0,72.0,76.0
