time,Alumni_Hall_PCHWS_T value,CAFE_103_Indoor_Unit_50 localSetpoint,AHU_1 outdoorAirTemp,AHU_1 supplyAirTemp,AHU_1 supplyAirTempSetpoint,WeatherDataProfile humidity,MEMORIAL_HALL_202_Indoor_Unit_67 localSetpoint,Alumni_Hall_PCHW_Flow value,HW_BTU_METER currentKbtuDeltaReading,EXERCISE_ROOM_002_Indoor_Unit_1 localSetpoint,CORRIDOR_302_Indoor_Unit_30 localSetpoint,COORIDOR_006A_Indoor_Unit_34 localSetpoint,OFFICE_305_Indoor_Unit_74 localSetpoint,CHW_BTU_METER currentKbtuDeltaReading,HWSP_STPT value,CORRIDOR_108_Indoor_Unit_60 localSetpoint,MEETING_117A_Indoor_Unit_63 localSetpoint,HWS_T value,HX_Valve_1 valvePosition,OFFICE_115_Indoor_Unit_77 localSetpoint,CORRIDOR_203_Indoor_Unit_64 localSetpoint,TUTORING_010_Indoor_Unit_10 localSetpoint,ElectricMeterProfile currentKbtuDeltaReading,HWR_T value,CLASS_ROOM_201_Indoor_Unit_100 localSetpoint,LOUNGE_100_Indoor_Unit_40 localSetpoint,Hot_Water_Flow_AI_2 value,READING_ROOM_206_Indoor_Unit_108 localSetpoint,WRITING_STUDIO_113_Indoor_Unit_20 localSetpoint
2020-06-28 12:40:00+00:00,0.0,72.0,78.26640319824219,73.35081481933594,73.0,72.82244873046875,72.0,0.0,2.3842720985412598,72.0,72.0,72.0,70.0,40.0629997253418,90.0,72.0,72.0,91.4005584716797,26.590211868286133,77.0,72.0,72.0,31.473724365234375,83.8648834228516,72.0,72.0,7.54284763336182,72.0,72.0
2020-06-28 12:45:00+00:00,0.0,72.0,78.26640319824219,73.35081481933594,73.0,71.81309509277344,72.0,0.0,2.343790292739868,72.0,72.0,72.0,70.0,42.67422103881836,90.0,72.0,72.0,91.4005584716797,26.590211868286133,77.0,72.0,72.0,0.0,83.8648834228516,72.0,72.0,7.52901268005371,72.0,72.0
2020-06-28 12:50:00+00:00,0.0,72.0,78.5645980834961,73.35081481933594,73.0,70.78913116455078,72.0,0.0,2.3585236072540283,72.0,72.0,72.0,70.0,41.90267562866211,90.0,72.0,72.0,91.4005584716797,26.590211868286133,77.0,72.0,72.0,0.0,83.8648834228516,72.0,72.0,7.31870937347412,72.0,72.0
2020-06-28 12:55:00+00:00,0.0,72.0,79.5504379272461,73.64887237548828,73.0,69.77698516845703,72.0,0.0,2.3967137336730957,72.0,72.0,72.0,70.0,40.94313430786133,90.0,72.0,72.0,91.4005584716797,26.590211868286133,77.0,72.0,72.0,37.513214111328125,83.8648834228516,72.0,72.0,7.32077932357788,72.0,72.0
2020-06-28 13:00:00+00:00,0.0,72.0,79.86856079101562,73.64887237548828,73.0,68.7615737915039,72.0,0.0,2.204252243041992,72.0,72.0,72.0,70.0,39.40470504760742,90.0,72.0,72.0,91.096076965332,26.590211868286133,77.0,72.0,72.0,0.0,83.8648834228516,72.0,72.0,7.4764609336853,72.0,72.0
2020-06-28 13:05:00+00:00,0.0,72.0,80.19054412841797,73.64887237548828,73.0,67.7525863647461,72.0,0.0,2.2525691986083984,72.0,72.0,72.0,70.0,39.27954864501953,90.0,72.0,72.0,91.096076965332,26.590211868286133,77.0,72.0,72.0,0.0,83.8648834228516,72.0,72.0,7.39543867111206,72.0,72.0
